yolculuk_tarihi,tatil_gunu_mu,Pazartesi,Salı,Çarşamba,Perşembe,Cuma,Cumartesi,Pazar,saat_sin,saat_cos,yolcu_sayisi
2023-07-18,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,14071
2023-07-18,0,0,1,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,14763
2023-07-18,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,15736
2023-07-18,0,0,1,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,16270
2023-07-18,0,0,1,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,19770
2023-07-18,0,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,25947
2023-07-18,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,33486
2023-07-18,0,0,1,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,28422
2023-07-18,0,0,1,0,0,0,0,0,-0.8660254037844385,0.5,17439
2023-07-18,0,0,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,13691
2023-07-18,0,0,1,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,11856
2023-07-18,0,0,1,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,7516
2023-07-19,0,0,0,1,0,0,0,0,0.0,1.0,329
2023-07-19,0,0,0,1,0,0,0,0,0.9659258262890684,0.2588190451025208,1286
2023-07-19,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,9583
2023-07-19,0,0,0,1,0,0,0,0,0.9659258262890685,-0.2588190451025207,26612
2023-07-19,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999997,28266
2023-07-19,0,0,0,1,0,0,0,0,0.7071067811865477,-0.7071067811865475,16641
2023-07-19,0,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844386,12918
2023-07-19,0,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890684,12833
2023-07-19,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,13681
2023-07-19,0,0,0,1,0,0,0,0,-0.25881904510252085,-0.9659258262890684,14219
2023-07-19,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844387,15440
2023-07-19,0,0,0,1,0,0,0,0,-0.7071067811865471,-0.707106781186548,16276
2023-07-19,0,0,0,1,0,0,0,0,-0.8660254037844383,-0.5000000000000003,19493
2023-07-19,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.2588190451025207,25294
2023-07-19,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16,33522
2023-07-19,0,0,0,1,0,0,0,0,-0.9659258262890685,0.25881904510252035,27575
2023-07-19,0,0,0,1,0,0,0,0,-0.8660254037844385,0.5,17378
2023-07-19,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,13376
2023-07-19,0,0,0,1,0,0,0,0,-0.5000000000000003,0.8660254037844383,11706
2023-07-19,0,0,0,1,0,0,0,0,-0.25881904510252157,0.9659258262890682,7918
2023-07-20,0,0,0,0,1,0,0,0,0.0,1.0,287
2023-07-20,0,0,0,0,1,0,0,0,0.9659258262890684,0.2588190451025208,1300
2023-07-20,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,9486
2023-07-20,0,0,0,0,1,0,0,0,0.9659258262890685,-0.2588190451025207,26221
2023-07-20,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999997,28060
2023-07-20,0,0,0,0,1,0,0,0,0.7071067811865477,-0.7071067811865475,16498
2023-07-20,0,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844386,13142
2023-07-20,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890684,12513
2023-07-20,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,13829
2023-07-20,0,0,0,0,1,0,0,0,-0.25881904510252085,-0.9659258262890684,14164
2023-07-20,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844387,15459
2023-07-20,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.707106781186548,16260
2023-07-20,0,0,0,0,1,0,0,0,-0.8660254037844383,-0.5000000000000003,19324
2023-07-20,0,0,0,0,1,0,0,0,-0.9659258262890684,-0.2588190451025207,25218
2023-07-20,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,33279
2023-07-20,0,0,0,0,1,0,0,0,-0.9659258262890685,0.25881904510252035,27678
2023-07-20,0,0,0,0,1,0,0,0,-0.8660254037844385,0.5,17376
2023-07-20,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,13352
2023-07-20,0,0,0,0,1,0,0,0,-0.5000000000000003,0.8660254037844383,11655
2023-07-20,0,0,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890682,7871
2023-07-21,0,0,0,0,0,1,0,0,0.0,1.0,282
2023-07-21,0,0,0,0,0,1,0,0,0.9659258262890684,0.2588190451025208,1330
2023-07-21,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,9403
2023-07-21,0,0,0,0,0,1,0,0,0.9659258262890685,-0.2588190451025207,25671
2023-07-21,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999997,27246
2023-07-21,0,0,0,0,0,1,0,0,0.7071067811865477,-0.7071067811865475,16197
2023-07-21,0,0,0,0,0,1,0,0,0.4999999999999999,-0.8660254037844386,12871
2023-07-21,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890684,12760
2023-07-21,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,14047
2023-07-21,0,0,0,0,0,1,0,0,-0.25881904510252085,-0.9659258262890684,13256
2023-07-21,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844387,15731
2023-07-21,0,0,0,0,0,1,0,0,-0.7071067811865471,-0.707106781186548,16913
2023-07-21,0,0,0,0,0,1,0,0,-0.8660254037844383,-0.5000000000000003,19813
2023-07-21,0,0,0,0,0,1,0,0,-0.9659258262890684,-0.2588190451025207,25866
2023-07-21,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,33469
2023-07-21,0,0,0,0,0,1,0,0,-0.9659258262890685,0.25881904510252035,29161
2023-07-21,0,0,0,0,0,1,0,0,-0.8660254037844385,0.5,19420
2023-07-21,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,14470
2023-07-21,0,0,0,0,0,1,0,0,-0.5000000000000003,0.8660254037844383,12470
2023-07-21,0,0,0,0,0,1,0,0,-0.25881904510252157,0.9659258262890682,8908
2023-07-22,0,0,0,0,0,0,1,0,0.0,1.0,4603
2023-07-22,0,0,0,0,0,0,1,0,0.9659258262890684,0.2588190451025208,1168
2023-07-22,0,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,6381
2023-07-22,0,0,0,0,0,0,1,0,0.9659258262890685,-0.2588190451025207,14396
2023-07-22,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999997,16393
2023-07-22,0,0,0,0,0,0,1,0,0.7071067811865477,-0.7071067811865475,12501
2023-07-22,0,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844386,11464
2023-07-22,0,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890684,12340
2023-07-22,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,15043
2023-07-22,0,0,0,0,0,0,1,0,-0.25881904510252085,-0.9659258262890684,19357
2023-07-22,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844387,20882
2023-07-22,0,0,0,0,0,0,1,0,-0.7071067811865471,-0.707106781186548,20395
2023-07-22,0,0,0,0,0,0,1,0,-0.8660254037844383,-0.5000000000000003,20775
2023-07-22,0,0,0,0,0,0,1,0,-0.9659258262890684,-0.2588190451025207,22137
2023-07-22,0,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,23071
2023-07-22,0,0,0,0,0,0,1,0,-0.9659258262890685,0.25881904510252035,21024
2023-07-22,0,0,0,0,0,0,1,0,-0.8660254037844385,0.5,17606
2023-07-22,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,15433
2023-07-22,0,0,0,0,0,0,1,0,-0.5000000000000003,0.8660254037844383,14238
2023-07-22,0,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890682,10245
2023-07-23,0,0,0,0,0,0,0,1,0.0,1.0,3632
2023-07-23,0,0,0,0,0,0,0,1,0.9659258262890684,0.2588190451025208,919
2023-07-23,0,0,0,0,0,0,0,1,1.0,6.123233995736766e-17,4178
2023-07-23,0,0,0,0,0,0,0,1,0.9659258262890685,-0.2588190451025207,6400
2023-07-23,0,0,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999997,8765
2023-07-23,0,0,0,0,0,0,0,1,0.7071067811865477,-0.7071067811865475,8078
2023-07-23,0,0,0,0,0,0,0,1,0.4999999999999999,-0.8660254037844386,7829
2023-07-23,0,0,0,0,0,0,0,1,0.258819045102521,-0.9659258262890684,9269
2023-07-23,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,12344
2023-07-23,0,0,0,0,0,0,0,1,-0.25881904510252085,-0.9659258262890684,13240
2023-07-23,0,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844387,14484
2023-07-23,0,0,0,0,0,0,0,1,-0.7071067811865471,-0.707106781186548,15006
2023-07-23,0,0,0,0,0,0,0,1,-0.8660254037844383,-0.5000000000000003,17433
2023-07-23,0,0,0,0,0,0,0,1,-0.9659258262890684,-0.2588190451025207,17662
2023-07-23,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,18965
2023-07-23,0,0,0,0,0,0,0,1,-0.9659258262890685,0.25881904510252035,18108
2023-07-23,0,0,0,0,0,0,0,1,-0.8660254037844385,0.5,16566
2023-07-23,0,0,0,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,15176
2023-07-23,0,0,0,0,0,0,0,1,-0.5000000000000003,0.8660254037844383,14053
2023-07-23,0,0,0,0,0,0,0,1,-0.25881904510252157,0.9659258262890682,9792
2023-07-24,0,1,0,0,0,0,0,0,0.0,1.0,2536
2023-07-24,0,1,0,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1413
2023-07-24,0,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,10076
2023-07-24,0,1,0,0,0,0,0,0,0.9659258262890685,-0.2588190451025207,26516
2023-07-24,0,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,28372
2023-07-24,0,1,0,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,16627
2023-07-24,0,1,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,13174
2023-07-24,0,1,0,0,0,0,0,0,0.258819045102521,-0.9659258262890684,12832
2023-07-24,0,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,13958
2023-07-24,0,1,0,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,14881
2023-07-24,0,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,15483
2023-07-24,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,16677
2023-07-24,0,1,0,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,19988
2023-07-24,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,25332
2023-07-24,0,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,33129
2023-07-24,0,1,0,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,28405
2023-07-24,0,1,0,0,0,0,0,0,-0.8660254037844385,0.5,18147
2023-07-24,0,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,13205
2023-07-24,0,1,0,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,11300
2023-07-24,0,1,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,8505
2023-07-25,0,0,1,0,0,0,0,0,0.0,1.0,3008
2023-07-25,0,0,1,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1316
2023-07-25,0,0,1,0,0,0,0,0,1.0,6.123233995736766e-17,9705
2023-07-25,0,0,1,0,0,0,0,0,0.9659258262890685,-0.2588190451025207,26446
2023-07-25,0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,28224
2023-07-25,0,0,1,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,16540
2023-07-25,0,0,1,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,13211
2023-07-25,0,0,1,0,0,0,0,0,0.258819045102521,-0.9659258262890684,12596
2023-07-25,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,13639
2023-07-25,0,0,1,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,14519
2023-07-25,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,15107
2023-07-25,0,0,1,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,16414
2023-07-25,0,0,1,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,19316
2023-07-25,0,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,25441
2023-07-25,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,33147
2023-07-25,0,0,1,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,27675
2023-07-25,0,0,1,0,0,0,0,0,-0.8660254037844385,0.5,17347
2023-07-25,0,0,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,13364
2023-07-25,0,0,1,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,11584
2023-07-25,0,0,1,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,8122
2023-07-26,0,0,0,1,0,0,0,0,0.0,1.0,1282
2023-07-26,0,0,0,1,0,0,0,0,0.9659258262890684,0.2588190451025208,1234
2023-07-26,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,9570
2023-07-26,0,0,0,1,0,0,0,0,0.9659258262890685,-0.2588190451025207,25922
2023-07-26,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999997,27385
2023-07-26,0,0,0,1,0,0,0,0,0.7071067811865477,-0.7071067811865475,15821
2023-07-26,0,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844386,12226
2023-07-26,0,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890684,11525
2023-07-26,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,12253
2023-07-26,0,0,0,1,0,0,0,0,-0.25881904510252085,-0.9659258262890684,12454
2023-07-26,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844387,13296
2023-07-26,0,0,0,1,0,0,0,0,-0.7071067811865471,-0.707106781186548,14434
2023-07-26,0,0,0,1,0,0,0,0,-0.8660254037844383,-0.5000000000000003,17587
2023-07-26,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.2588190451025207,23793
2023-07-26,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16,31576
2023-07-26,0,0,0,1,0,0,0,0,-0.9659258262890685,0.25881904510252035,27974
2023-07-26,0,0,0,1,0,0,0,0,-0.8660254037844385,0.5,17223
2023-07-26,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,12636
2023-07-26,0,0,0,1,0,0,0,0,-0.5000000000000003,0.8660254037844383,11143
2023-07-26,0,0,0,1,0,0,0,0,-0.25881904510252157,0.9659258262890682,9512
2023-07-27,0,0,0,0,1,0,0,0,0.0,1.0,2879
2023-07-27,0,0,0,0,1,0,0,0,0.9659258262890684,0.2588190451025208,1309
2023-07-27,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,9104
2023-07-27,0,0,0,0,1,0,0,0,0.9659258262890685,-0.2588190451025207,24684
2023-07-27,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999997,27316
2023-07-27,0,0,0,0,1,0,0,0,0.7071067811865477,-0.7071067811865475,16530
2023-07-27,0,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844386,13027
2023-07-27,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890684,12973
2023-07-27,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,14213
2023-07-27,0,0,0,0,1,0,0,0,-0.25881904510252085,-0.9659258262890684,15216
2023-07-27,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844387,16399
2023-07-27,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.707106781186548,17376
2023-07-27,0,0,0,0,1,0,0,0,-0.8660254037844383,-0.5000000000000003,20732
2023-07-27,0,0,0,0,1,0,0,0,-0.9659258262890684,-0.2588190451025207,26004
2023-07-27,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,33225
2023-07-27,0,0,0,0,1,0,0,0,-0.9659258262890685,0.25881904510252035,28055
2023-07-27,0,0,0,0,1,0,0,0,-0.8660254037844385,0.5,16706
2023-07-27,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,13125
2023-07-27,0,0,0,0,1,0,0,0,-0.5000000000000003,0.8660254037844383,11361
2023-07-27,0,0,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890682,8066
2023-07-28,0,0,0,0,0,1,0,0,0.0,1.0,1579
2023-07-28,0,0,0,0,0,1,0,0,0.9659258262890684,0.2588190451025208,1232
2023-07-28,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,9242
2023-07-28,0,0,0,0,0,1,0,0,0.9659258262890685,-0.2588190451025207,25048
2023-07-28,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999997,26870
2023-07-28,0,0,0,0,0,1,0,0,0.7071067811865477,-0.7071067811865475,15824
2023-07-28,0,0,0,0,0,1,0,0,0.4999999999999999,-0.8660254037844386,12784
2023-07-28,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890684,12667
2023-07-28,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,13939
2023-07-28,0,0,0,0,0,1,0,0,-0.25881904510252085,-0.9659258262890684,13671
2023-07-28,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844387,16800
2023-07-28,0,0,0,0,0,1,0,0,-0.7071067811865471,-0.707106781186548,17609
2023-07-28,0,0,0,0,0,1,0,0,-0.8660254037844383,-0.5000000000000003,20743
2023-07-28,0,0,0,0,0,1,0,0,-0.9659258262890684,-0.2588190451025207,25818
2023-07-28,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,33480
2023-07-28,0,0,0,0,0,1,0,0,-0.9659258262890685,0.25881904510252035,28817
2023-07-28,0,0,0,0,0,1,0,0,-0.8660254037844385,0.5,18771
2023-07-28,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,14210
2023-07-28,0,0,0,0,0,1,0,0,-0.5000000000000003,0.8660254037844383,13000
2023-07-28,0,0,0,0,0,1,0,0,-0.25881904510252157,0.9659258262890682,9166
2023-07-29,0,0,0,0,0,0,1,0,0.0,1.0,2719
2023-07-29,0,0,0,0,0,0,1,0,0.9659258262890684,0.2588190451025208,1213
2023-07-29,0,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,6188
2023-07-29,0,0,0,0,0,0,1,0,0.9659258262890685,-0.2588190451025207,14307
2023-07-29,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999997,16532
2023-07-29,0,0,0,0,0,0,1,0,0.7071067811865477,-0.7071067811865475,12521
2023-07-29,0,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844386,11405
2023-07-29,0,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890684,12625
2023-07-29,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,15730
2023-07-29,0,0,0,0,0,0,1,0,-0.25881904510252085,-0.9659258262890684,20494
2023-07-29,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844387,21869
2023-07-29,0,0,0,0,0,0,1,0,-0.7071067811865471,-0.707106781186548,21740
2023-07-29,0,0,0,0,0,0,1,0,-0.8660254037844383,-0.5000000000000003,21636
2023-07-29,0,0,0,0,0,0,1,0,-0.9659258262890684,-0.2588190451025207,23489
2023-07-29,0,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,23472
2023-07-29,0,0,0,0,0,0,1,0,-0.9659258262890685,0.25881904510252035,21086
2023-07-29,0,0,0,0,0,0,1,0,-0.8660254037844385,0.5,17700
2023-07-29,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,15213
2023-07-29,0,0,0,0,0,0,1,0,-0.5000000000000003,0.8660254037844383,13494
2023-07-29,0,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890682,9639
2023-07-30,0,0,0,0,0,0,0,1,0.0,1.0,3154
2023-07-30,0,0,0,0,0,0,0,1,0.9659258262890684,0.2588190451025208,942
2023-07-30,0,0,0,0,0,0,0,1,1.0,6.123233995736766e-17,3833
2023-07-30,0,0,0,0,0,0,0,1,0.9659258262890685,-0.2588190451025207,5857
2023-07-30,0,0,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999997,7027
2023-07-30,0,0,0,0,0,0,0,1,0.7071067811865477,-0.7071067811865475,7360
2023-07-30,0,0,0,0,0,0,0,1,0.4999999999999999,-0.8660254037844386,7662
2023-07-30,0,0,0,0,0,0,0,1,0.258819045102521,-0.9659258262890684,9444
2023-07-30,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,11989
2023-07-30,0,0,0,0,0,0,0,1,-0.25881904510252085,-0.9659258262890684,14804
2023-07-30,0,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844387,16562
2023-07-30,0,0,0,0,0,0,0,1,-0.7071067811865471,-0.707106781186548,17884
2023-07-30,0,0,0,0,0,0,0,1,-0.8660254037844383,-0.5000000000000003,18539
2023-07-30,0,0,0,0,0,0,0,1,-0.9659258262890684,-0.2588190451025207,19666
2023-07-30,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,19933
2023-07-30,0,0,0,0,0,0,0,1,-0.9659258262890685,0.25881904510252035,18303
2023-07-30,0,0,0,0,0,0,0,1,-0.8660254037844385,0.5,16628
2023-07-30,0,0,0,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,15307
2023-07-30,0,0,0,0,0,0,0,1,-0.5000000000000003,0.8660254037844383,14562
2023-07-30,0,0,0,0,0,0,0,1,-0.25881904510252157,0.9659258262890682,10132
2023-07-31,0,1,0,0,0,0,0,0,0.0,1.0,2224
2023-07-31,0,1,0,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1357
2023-07-31,0,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,9991
2023-07-31,0,1,0,0,0,0,0,0,0.9659258262890685,-0.2588190451025207,26967
2023-07-31,0,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,27950
2023-07-31,0,1,0,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,16994
2023-07-31,0,1,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,13541
2023-07-31,0,1,0,0,0,0,0,0,0.258819045102521,-0.9659258262890684,13247
2023-07-31,0,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,14518
2023-07-31,0,1,0,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,15139
2023-07-31,0,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,16360
2023-07-31,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,17783
2023-07-31,0,1,0,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,20413
2023-07-31,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,25352
2023-07-31,0,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,33344
2023-07-31,0,1,0,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,27782
2023-07-31,0,1,0,0,0,0,0,0,-0.8660254037844385,0.5,17283
2023-07-31,0,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,13303
2023-07-31,0,1,0,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,10845
2023-07-31,0,1,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,6835
2023-08-01,0,0,1,0,0,0,0,0,0.0,1.0,2339
2023-08-01,0,0,1,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1295
2023-08-01,0,0,1,0,0,0,0,0,1.0,6.123233995736766e-17,9650
2023-08-01,0,0,1,0,0,0,0,0,0.9659258262890685,-0.2588190451025207,26613
2023-08-01,0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,27612
2023-08-01,0,0,1,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,16505
2023-08-01,0,0,1,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,12963
2023-08-01,0,0,1,0,0,0,0,0,0.258819045102521,-0.9659258262890684,12767
2023-08-01,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,14281
2023-08-01,0,0,1,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,14816
2023-08-01,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,16141
2023-08-01,0,0,1,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,17005
2023-08-01,0,0,1,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,19994
2023-08-01,0,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,26080
2023-08-01,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,34086
2023-08-01,0,0,1,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,28860
2023-08-01,0,0,1,0,0,0,0,0,-0.8660254037844385,0.5,18186
2023-08-01,0,0,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,13065
2023-08-01,0,0,1,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,11196
2023-08-01,0,0,1,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,10856
2023-08-02,0,0,0,1,0,0,0,0,0.0,1.0,1224
2023-08-02,0,0,0,1,0,0,0,0,0.9659258262890684,0.2588190451025208,1233
2023-08-02,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,9450
2023-08-02,0,0,0,1,0,0,0,0,0.9659258262890685,-0.2588190451025207,26123
2023-08-02,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999997,27488
2023-08-02,0,0,0,1,0,0,0,0,0.7071067811865477,-0.7071067811865475,16354
2023-08-02,0,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844386,12668
2023-08-02,0,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890684,12410
2023-08-02,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,13769
2023-08-02,0,0,0,1,0,0,0,0,-0.25881904510252085,-0.9659258262890684,14535
2023-08-02,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844387,15427
2023-08-02,0,0,0,1,0,0,0,0,-0.7071067811865471,-0.707106781186548,16405
2023-08-02,0,0,0,1,0,0,0,0,-0.8660254037844383,-0.5000000000000003,19730
2023-08-02,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.2588190451025207,25968
2023-08-02,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16,34105
2023-08-02,0,0,0,1,0,0,0,0,-0.9659258262890685,0.25881904510252035,29697
2023-08-02,0,0,0,1,0,0,0,0,-0.8660254037844385,0.5,18454
2023-08-02,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,13001
2023-08-02,0,0,0,1,0,0,0,0,-0.5000000000000003,0.8660254037844383,11136
2023-08-02,0,0,0,1,0,0,0,0,-0.25881904510252157,0.9659258262890682,10154
2023-08-03,0,0,0,0,1,0,0,0,0.0,1.0,5076
2023-08-03,0,0,0,0,1,0,0,0,0.9659258262890684,0.2588190451025208,1246
2023-08-03,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,9556
2023-08-03,0,0,0,0,1,0,0,0,0.9659258262890685,-0.2588190451025207,25839
